epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,370.601,1.45016,1.1805,1.87433,0.92716,0.87831,0.92472,0.51135,1.41084,0.84798,1.84257,0.009802,0.009802,0.009802
22,388.07,1.44666,1.13693,1.87198,0.9368,0.90321,0.9388,0.51408,1.41212,0.801,1.84979,0.0097921,0.0097921,0.0097921
23,405.409,1.4287,1.11525,1.84127,0.95856,0.89222,0.94803,0.52448,1.37873,0.81033,1.82285,0.0097822,0.0097822,0.0097822
24,422.614,1.41503,1.1247,1.82851,0.95252,0.87498,0.92754,0.5109,1.41508,0.82367,1.87618,0.0097723,0.0097723,0.0097723
25,439.878,1.42435,1.13078,1.84675,0.95238,0.89115,0.93535,0.52436,1.3738,0.7735,1.81945,0.0097624,0.0097624,0.0097624
26,457.147,1.41868,1.08477,1.83564,0.92896,0.90218,0.91851,0.51178,1.44626,0.77197,1.87183,0.0097525,0.0097525,0.0097525
27,474.798,1.40212,1.10204,1.8262,0.92077,0.89971,0.92861,0.52569,1.34901,0.78413,1.80297,0.0097426,0.0097426,0.0097426
28,491.661,1.38742,1.07321,1.8034,0.95867,0.90651,0.9387,0.53793,1.33991,0.7902,1.79179,0.0097327,0.0097327,0.0097327
29,508.437,1.38575,1.06474,1.80299,0.93344,0.89238,0.91861,0.50807,1.3508,0.7728,1.79245,0.0097228,0.0097228,0.0097228
30,525.172,1.35812,1.03251,1.77974,0.9469,0.90202,0.93536,0.52934,1.37055,0.75313,1.83273,0.0097129,0.0097129,0.0097129
31,546.117,1.37145,1.03854,1.77779,0.95547,0.91332,0.94549,0.52382,1.36468,0.76276,1.83248,0.009703,0.009703,0.009703
32,569.059,1.34865,1.02067,1.77784,0.9428,0.91243,0.95199,0.54115,1.32909,0.72375,1.75885,0.0096931,0.0096931,0.0096931
33,591.97,1.34092,1.0021,1.75957,0.94403,0.91608,0.95517,0.54704,1.35289,0.72283,1.78916,0.0096832,0.0096832,0.0096832
34,614.878,1.3366,0.9968,1.76236,0.95204,0.9295,0.96006,0.54059,1.32222,0.72143,1.77228,0.0096733,0.0096733,0.0096733
35,637.87,1.35942,1.02496,1.76896,0.95069,0.92543,0.94909,0.54217,1.32954,0.69687,1.7656,0.0096634,0.0096634,0.0096634
36,660.786,1.34028,0.99401,1.74782,0.97166,0.88552,0.9494,0.54012,1.32153,0.74251,1.76598,0.0096535,0.0096535,0.0096535
37,683.673,1.34662,1.00439,1.75481,0.96188,0.91361,0.94955,0.53816,1.34829,0.71326,1.77795,0.0096436,0.0096436,0.0096436
38,706.484,1.32209,0.971,1.74787,0.95999,0.9005,0.94,0.54353,1.33452,0.70609,1.78949,0.0096337,0.0096337,0.0096337
39,729.374,1.30521,0.97142,1.72987,0.96744,0.91374,0.95102,0.54522,1.32486,0.67847,1.76003,0.0096238,0.0096238,0.0096238
40,752.275,1.32508,1.00002,1.73744,0.96131,0.91488,0.95463,0.55333,1.33296,0.68591,1.77307,0.0096139,0.0096139,0.0096139
41,775.228,1.33946,0.96528,1.74665,0.94855,0.92768,0.95571,0.54428,1.32505,0.69267,1.76745,0.009604,0.009604,0.009604
42,798.049,1.28972,0.93783,1.7107,0.93997,0.92357,0.93756,0.55841,1.30871,0.6771,1.74835,0.0095941,0.0095941,0.0095941
43,820.84,1.29774,0.94203,1.71202,0.93483,0.91497,0.93573,0.54004,1.33245,0.67731,1.7802,0.0095842,0.0095842,0.0095842
44,843.699,1.26609,0.94101,1.68746,0.95159,0.91546,0.94082,0.54752,1.31108,0.65222,1.75884,0.0095743,0.0095743,0.0095743
45,866.535,1.27927,0.94304,1.6911,0.95735,0.90838,0.94797,0.55408,1.29209,0.66142,1.74257,0.0095644,0.0095644,0.0095644
46,889.36,1.28929,0.94565,1.70806,0.95169,0.92006,0.95746,0.52916,1.36452,0.67356,1.79944,0.0095545,0.0095545,0.0095545
47,912.268,1.25463,0.90116,1.67894,0.95256,0.927,0.95646,0.54675,1.31634,0.67624,1.73746,0.0095446,0.0095446,0.0095446
48,935.232,1.27041,0.92666,1.68125,0.95437,0.91841,0.95673,0.52507,1.36372,0.69546,1.78902,0.0095347,0.0095347,0.0095347
49,958.108,1.24793,0.89023,1.67268,0.96018,0.9245,0.95644,0.57321,1.25048,0.63402,1.69001,0.0095248,0.0095248,0.0095248
50,980.981,1.26027,0.9316,1.68143,0.96412,0.91493,0.95389,0.55103,1.3039,0.65755,1.71998,0.0095149,0.0095149,0.0095149
51,1003.82,1.26428,0.89877,1.67973,0.95804,0.92308,0.95486,0.5662,1.28623,0.65281,1.70362,0.009505,0.009505,0.009505
52,1026.61,1.26146,0.90982,1.68677,0.94851,0.92584,0.93798,0.54695,1.28395,0.65387,1.7341,0.0094951,0.0094951,0.0094951
53,1049.51,1.26118,0.89203,1.68797,0.95856,0.92301,0.94713,0.56001,1.29381,0.6449,1.73567,0.0094852,0.0094852,0.0094852
54,1072.51,1.24389,0.88836,1.65579,0.96921,0.9307,0.96776,0.56609,1.28329,0.64464,1.71987,0.0094753,0.0094753,0.0094753
55,1095.42,1.21713,0.87887,1.64409,0.9757,0.92216,0.96308,0.57291,1.25025,0.61368,1.69474,0.0094654,0.0094654,0.0094654
56,1118.37,1.23829,0.87193,1.66052,0.96115,0.93668,0.96196,0.56666,1.26969,0.61236,1.70192,0.0094555,0.0094555,0.0094555
57,1141.22,1.23611,0.88097,1.64609,0.95208,0.93421,0.95248,0.56657,1.26976,0.63016,1.70731,0.0094456,0.0094456,0.0094456
58,1164.17,1.21933,0.85736,1.64105,0.96213,0.92901,0.95203,0.56487,1.24413,0.61069,1.66375,0.0094357,0.0094357,0.0094357
59,1187.06,1.22867,0.87465,1.64626,0.95634,0.92861,0.94598,0.5575,1.28219,0.63945,1.7118,0.0094258,0.0094258,0.0094258
60,1210,1.22124,0.84765,1.64579,0.95625,0.92793,0.94012,0.58235,1.21835,0.59207,1.66505,0.0094159,0.0094159,0.0094159
61,1232.94,1.21357,0.81648,1.63754,0.96076,0.92676,0.95043,0.5734,1.23582,0.6068,1.66231,0.009406,0.009406,0.009406
62,1255.83,1.23434,0.84683,1.64267,0.94983,0.92783,0.95662,0.56341,1.2634,0.61734,1.6991,0.0093961,0.0093961,0.0093961
63,1278.67,1.2302,0.85412,1.64694,0.95706,0.92088,0.9511,0.56896,1.28049,0.61359,1.68076,0.0093862,0.0093862,0.0093862
64,1301.61,1.20938,0.83839,1.62897,0.95948,0.9215,0.94942,0.56349,1.27203,0.62463,1.71849,0.0093763,0.0093763,0.0093763
65,1324.4,1.21765,0.82682,1.63207,0.96205,0.91497,0.94484,0.56142,1.25066,0.62061,1.65689,0.0093664,0.0093664,0.0093664
66,1347.45,1.2068,0.81458,1.62244,0.96611,0.93036,0.96162,0.56174,1.2411,0.64369,1.65859,0.0093565,0.0093565,0.0093565
67,1370.32,1.18388,0.83844,1.60495,0.95554,0.93992,0.95479,0.57131,1.2586,0.58618,1.66598,0.0093466,0.0093466,0.0093466
68,1393.24,1.20336,0.81987,1.63284,0.97358,0.93229,0.96371,0.56614,1.26479,0.59359,1.67333,0.0093367,0.0093367,0.0093367
69,1416.14,1.2002,0.82971,1.62273,0.96014,0.93521,0.95765,0.57143,1.25412,0.59752,1.66911,0.0093268,0.0093268,0.0093268
70,1439.03,1.19069,0.80732,1.62452,0.96696,0.93121,0.96136,0.57138,1.24593,0.60682,1.65716,0.0093169,0.0093169,0.0093169
71,1461.88,1.17893,0.8134,1.60425,0.95649,0.93695,0.95272,0.56707,1.2372,0.59197,1.68024,0.009307,0.009307,0.009307
72,1484.77,1.18727,0.80943,1.61004,0.96155,0.92987,0.959,0.56059,1.23961,0.59883,1.6725,0.0092971,0.0092971,0.0092971
73,1507.72,1.18752,0.8187,1.60844,0.95805,0.93123,0.95541,0.58046,1.20561,0.58511,1.62224,0.0092872,0.0092872,0.0092872
74,1530.64,1.17891,0.81714,1.61296,0.96736,0.93121,0.95723,0.5741,1.23112,0.58538,1.65332,0.0092773,0.0092773,0.0092773
75,1553.46,1.17832,0.80078,1.60648,0.96131,0.92864,0.94984,0.55829,1.25129,0.61061,1.67218,0.0092674,0.0092674,0.0092674
76,1576.24,1.18741,0.8018,1.6099,0.95816,0.9345,0.95791,0.58405,1.23044,0.59337,1.63664,0.0092575,0.0092575,0.0092575
77,1599.09,1.18753,0.81283,1.61445,0.9644,0.93544,0.96491,0.57195,1.26072,0.57542,1.65346,0.0092476,0.0092476,0.0092476
78,1622.01,1.17547,0.79146,1.60101,0.94904,0.94085,0.96222,0.58107,1.24807,0.58674,1.65851,0.0092377,0.0092377,0.0092377
79,1644.88,1.15472,0.8012,1.5723,0.96799,0.93895,0.96612,0.58179,1.21345,0.57767,1.63681,0.0092278,0.0092278,0.0092278
80,1667.89,1.15352,0.79667,1.58782,0.96775,0.93512,0.96284,0.57451,1.23375,0.56481,1.64996,0.0092179,0.0092179,0.0092179
81,1690.81,1.17624,0.80547,1.6067,0.96705,0.94089,0.95722,0.57162,1.22795,0.57079,1.64811,0.009208,0.009208,0.009208
82,1713.78,1.17622,0.79918,1.57923,0.95774,0.94924,0.95646,0.57271,1.23868,0.56929,1.64851,0.0091981,0.0091981,0.0091981
83,1736.62,1.15036,0.78471,1.56751,0.96409,0.94186,0.95517,0.58412,1.19784,0.56495,1.6315,0.0091882,0.0091882,0.0091882
84,1759.53,1.17639,0.78403,1.5844,0.96601,0.93221,0.95245,0.57164,1.24469,0.56303,1.65618,0.0091783,0.0091783,0.0091783
85,1782.43,1.15393,0.77801,1.579,0.96416,0.93445,0.95239,0.56593,1.24521,0.56718,1.6461,0.0091684,0.0091684,0.0091684
86,1805.34,1.13822,0.77724,1.56464,0.97184,0.93299,0.9587,0.58338,1.21106,0.57074,1.61218,0.0091585,0.0091585,0.0091585
87,1828.15,1.16224,0.78405,1.5808,0.95868,0.94432,0.95866,0.60288,1.18955,0.56619,1.60252,0.0091486,0.0091486,0.0091486
88,1850.87,1.13886,0.76651,1.57248,0.96729,0.94629,0.96569,0.58039,1.20711,0.56245,1.63095,0.0091387,0.0091387,0.0091387
89,1873.71,1.15174,0.77186,1.57717,0.96052,0.95124,0.96153,0.58719,1.203,0.556,1.63397,0.0091288,0.0091288,0.0091288
90,1896.6,1.14838,0.76426,1.57771,0.96948,0.94682,0.9629,0.60123,1.20324,0.54961,1.60651,0.0091189,0.0091189,0.0091189
91,1919.52,1.13598,0.79654,1.55612,0.96804,0.94652,0.96592,0.58551,1.21742,0.55689,1.61364,0.009109,0.009109,0.009109
92,1942.4,1.14607,0.76823,1.56191,0.96577,0.95157,0.96701,0.58997,1.22046,0.54617,1.62381,0.0090991,0.0090991,0.0090991
93,1965.53,1.1207,0.74439,1.55684,0.96137,0.93783,0.95719,0.57972,1.20971,0.54733,1.61522,0.0090892,0.0090892,0.0090892
94,1988.36,1.13043,0.75856,1.55897,0.97017,0.94327,0.96362,0.5959,1.21731,0.55454,1.62426,0.0090793,0.0090793,0.0090793
95,2011.38,1.12521,0.74932,1.54418,0.96633,0.93804,0.96505,0.59807,1.18128,0.55525,1.60873,0.0090694,0.0090694,0.0090694
96,2034.4,1.11648,0.75309,1.54484,0.97372,0.95247,0.96666,0.5963,1.17567,0.59849,1.61067,0.0090595,0.0090595,0.0090595
97,2057.38,1.12089,0.76418,1.54438,0.97215,0.95018,0.97538,0.57796,1.22641,0.56757,1.61753,0.0090496,0.0090496,0.0090496
98,2080.3,1.11414,0.7574,1.54054,0.9622,0.93826,0.96366,0.60582,1.16127,0.54176,1.56998,0.0090397,0.0090397,0.0090397
99,2103.26,1.10094,0.74896,1.53793,0.95583,0.93591,0.94847,0.59064,1.18319,0.59366,1.5927,0.0090298,0.0090298,0.0090298
100,2126.07,1.11354,0.72245,1.54215,0.95942,0.94052,0.95692,0.58723,1.21991,0.56514,1.59127,0.0090199,0.0090199,0.0090199
101,2148.9,1.11339,0.73116,1.53689,0.94559,0.9345,0.95681,0.60024,1.16287,0.58287,1.56323,0.00901,0.00901,0.00901
102,2171.77,1.09132,0.73797,1.51881,0.9436,0.93776,0.95863,0.58765,1.1551,0.57025,1.56875,0.0090001,0.0090001,0.0090001
103,2194.7,1.0804,0.71933,1.51323,0.96559,0.94455,0.96446,0.59846,1.18239,0.53935,1.56309,0.0089902,0.0089902,0.0089902
104,2217.54,1.09746,0.74153,1.5233,0.96745,0.93668,0.97497,0.5926,1.18755,0.56027,1.58585,0.0089803,0.0089803,0.0089803
105,2240.4,1.106,0.76162,1.53659,0.95879,0.94377,0.96378,0.59771,1.16422,0.56749,1.55984,0.0089704,0.0089704,0.0089704
106,2263.32,1.09026,0.73851,1.51499,0.96365,0.93777,0.9448,0.59769,1.16087,0.53921,1.55691,0.0089605,0.0089605,0.0089605
107,2286.18,1.08875,0.73709,1.52573,0.96456,0.94678,0.96292,0.58907,1.18959,0.57051,1.57722,0.0089506,0.0089506,0.0089506
108,2309.07,1.10583,0.74013,1.51469,0.95925,0.94182,0.96339,0.59472,1.17146,0.55428,1.53758,0.0089407,0.0089407,0.0089407
109,2332.02,1.08934,0.73817,1.50763,0.96131,0.93737,0.95965,0.60174,1.15152,0.53856,1.53855,0.0089308,0.0089308,0.0089308
110,2354.96,1.08816,0.72183,1.50475,0.95822,0.9327,0.95683,0.59425,1.16707,0.54267,1.56422,0.0089209,0.0089209,0.0089209
111,2377.89,1.08808,0.71408,1.5126,0.97292,0.93594,0.97019,0.60596,1.16455,0.53228,1.57213,0.008911,0.008911,0.008911
112,2400.74,1.06933,0.70343,1.47528,0.96572,0.93306,0.95666,0.59207,1.18409,0.52303,1.56615,0.0089011,0.0089011,0.0089011
113,2423.63,1.07776,0.72918,1.50453,0.9587,0.94037,0.96071,0.59099,1.15915,0.54524,1.54768,0.0088912,0.0088912,0.0088912
114,2446.54,1.067,0.70048,1.48801,0.96971,0.94004,0.96899,0.59882,1.15515,0.52919,1.54336,0.0088813,0.0088813,0.0088813
115,2469.45,1.08548,0.71607,1.49991,0.95948,0.93826,0.96095,0.59704,1.16913,0.55411,1.53991,0.0088714,0.0088714,0.0088714
116,2492.37,1.07707,0.71009,1.50192,0.94994,0.94863,0.96098,0.59421,1.17917,0.52662,1.54193,0.0088615,0.0088615,0.0088615
117,2515.17,1.09155,0.71415,1.51082,0.96385,0.93433,0.9613,0.59787,1.16327,0.51962,1.53183,0.0088516,0.0088516,0.0088516
118,2538.12,1.07117,0.70997,1.49857,0.97132,0.93681,0.96642,0.58959,1.19025,0.53758,1.5653,0.0088417,0.0088417,0.0088417
119,2561.04,1.08071,0.73477,1.51214,0.96243,0.94253,0.95855,0.60881,1.16035,0.54722,1.53233,0.0088318,0.0088318,0.0088318
120,2583.92,1.08914,0.71142,1.51057,0.96826,0.94676,0.96624,0.60088,1.17773,0.52535,1.5423,0.0088219,0.0088219,0.0088219
121,2606.8,1.06845,0.69604,1.47701,0.96609,0.94279,0.95595,0.60199,1.15736,0.52434,1.53756,0.008812,0.008812,0.008812
122,2629.85,1.06695,0.69278,1.4788,0.97379,0.93853,0.96934,0.60311,1.18957,0.51791,1.54115,0.0088021,0.0088021,0.0088021
123,2652.79,1.04472,0.68053,1.46417,0.96014,0.94148,0.96094,0.5996,1.19028,0.51936,1.54846,0.0087922,0.0087922,0.0087922
124,2675.78,1.08894,0.6996,1.49787,0.95936,0.95268,0.96501,0.61045,1.16011,0.51419,1.52845,0.0087823,0.0087823,0.0087823
125,2698.78,1.06018,0.6985,1.4771,0.96668,0.94325,0.96235,0.60494,1.15571,0.52616,1.54158,0.0087724,0.0087724,0.0087724
126,2721.85,1.06543,0.69116,1.48502,0.97233,0.953,0.96322,0.61555,1.15771,0.50601,1.53026,0.0087625,0.0087625,0.0087625
127,2744.79,1.06788,0.70552,1.48671,0.96395,0.93733,0.96425,0.6099,1.15445,0.51385,1.53587,0.0087526,0.0087526,0.0087526
128,2767.8,1.06168,0.7003,1.47679,0.96391,0.9353,0.95717,0.61696,1.13457,0.50478,1.52258,0.0087427,0.0087427,0.0087427
129,2790.73,1.04213,0.68257,1.46819,0.95359,0.94256,0.94679,0.61116,1.14133,0.50076,1.51592,0.0087328,0.0087328,0.0087328
130,2813.56,1.06096,0.68501,1.47055,0.96827,0.93292,0.96559,0.61393,1.1469,0.50106,1.53614,0.0087229,0.0087229,0.0087229
131,2836.46,1.04411,0.68094,1.46162,0.96442,0.95323,0.96364,0.61595,1.13523,0.50338,1.51232,0.008713,0.008713,0.008713
132,2859.47,1.02648,0.66326,1.43936,0.96682,0.94058,0.96288,0.60853,1.14348,0.52032,1.51942,0.0087031,0.0087031,0.0087031
133,2882.34,1.05305,0.67055,1.46374,0.97038,0.94753,0.97166,0.60201,1.18761,0.51271,1.53237,0.0086932,0.0086932,0.0086932
134,2905.4,1.04782,0.68613,1.47029,0.95494,0.94618,0.96601,0.61542,1.15111,0.50991,1.52797,0.0086833,0.0086833,0.0086833
135,2928.37,1.03171,0.67116,1.45109,0.95682,0.94849,0.95853,0.61891,1.1592,0.49246,1.53064,0.0086734,0.0086734,0.0086734
136,2951.23,1.04128,0.66661,1.45438,0.96781,0.94988,0.96412,0.61526,1.15538,0.49657,1.51819,0.0086635,0.0086635,0.0086635
137,2974.15,1.04821,0.6912,1.46019,0.96332,0.9509,0.95953,0.60591,1.1745,0.49016,1.53691,0.0086536,0.0086536,0.0086536
138,2997.05,1.035,0.67749,1.45075,0.96282,0.96146,0.96884,0.61166,1.16588,0.48516,1.51165,0.0086437,0.0086437,0.0086437
139,3019.98,1.03653,0.67289,1.44813,0.95043,0.94995,0.96596,0.62106,1.13898,0.49852,1.5059,0.0086338,0.0086338,0.0086338
140,3042.87,1.0426,0.68579,1.46392,0.97509,0.94161,0.96886,0.61191,1.15261,0.48571,1.51921,0.0086239,0.0086239,0.0086239
141,3065.85,1.03867,0.66976,1.45872,0.97167,0.93497,0.96853,0.61244,1.13757,0.51178,1.49943,0.008614,0.008614,0.008614
142,3088.87,1.03287,0.68033,1.46521,0.97301,0.94561,0.97094,0.61663,1.12175,0.50321,1.51205,0.0086041,0.0086041,0.0086041
143,3111.84,1.02355,0.66888,1.44908,0.96472,0.94451,0.96003,0.61966,1.11382,0.49418,1.50415,0.0085942,0.0085942,0.0085942
144,3134.84,1.02704,0.65456,1.44379,0.96294,0.95103,0.95883,0.61285,1.16177,0.48922,1.54085,0.0085843,0.0085843,0.0085843
145,3157.75,1.0279,0.65072,1.45874,0.96984,0.9443,0.96014,0.61549,1.13672,0.494,1.5125,0.0085744,0.0085744,0.0085744
146,3180.62,1.03264,0.6709,1.45077,0.97304,0.94914,0.9711,0.61161,1.13153,0.5122,1.49909,0.0085645,0.0085645,0.0085645
147,3203.63,1.03416,0.67063,1.44878,0.96844,0.93886,0.96192,0.61718,1.14866,0.4928,1.52308,0.0085546,0.0085546,0.0085546
148,3226.62,1.02071,0.66901,1.45367,0.97667,0.95,0.96765,0.61977,1.15134,0.48874,1.50124,0.0085447,0.0085447,0.0085447
149,3249.42,1.02467,0.68168,1.44762,0.97213,0.95814,0.97834,0.62676,1.1397,0.48959,1.51074,0.0085348,0.0085348,0.0085348
150,3272.43,1.02201,0.65945,1.43659,0.96485,0.94286,0.96829,0.62795,1.1341,0.47903,1.49729,0.0085249,0.0085249,0.0085249
151,3295.42,1.02121,0.66366,1.43806,0.96301,0.94805,0.96266,0.61399,1.15925,0.48314,1.49651,0.008515,0.008515,0.008515
152,3318.39,1.01448,0.6696,1.42676,0.9599,0.94402,0.96362,0.62394,1.13468,0.46989,1.48981,0.0085051,0.0085051,0.0085051
153,3341.43,1.04306,0.6617,1.45501,0.97927,0.94859,0.97031,0.62539,1.14814,0.46955,1.50415,0.0084952,0.0084952,0.0084952
154,3364.41,1.00608,0.63684,1.42648,0.9679,0.95103,0.96444,0.62225,1.14287,0.47135,1.50116,0.0084853,0.0084853,0.0084853
155,3387.41,1.00911,0.63332,1.42691,0.97345,0.94764,0.96718,0.62613,1.14545,0.47662,1.49576,0.0084754,0.0084754,0.0084754
156,3410.43,1.01569,0.65436,1.42664,0.96861,0.95027,0.96835,0.62122,1.15252,0.46647,1.51125,0.0084655,0.0084655,0.0084655
157,3433.41,1.02399,0.65976,1.43088,0.97651,0.95178,0.96318,0.62056,1.14887,0.47928,1.496,0.0084556,0.0084556,0.0084556
158,3456.32,1.02781,0.65856,1.43224,0.97643,0.95327,0.96985,0.6273,1.14973,0.47003,1.48998,0.0084457,0.0084457,0.0084457
159,3479.23,1.02784,0.64791,1.42818,0.97284,0.94961,0.96516,0.62719,1.14952,0.46807,1.49421,0.0084358,0.0084358,0.0084358
160,3502.07,1.01882,0.65468,1.43626,0.97709,0.94622,0.96724,0.62697,1.11229,0.48116,1.47571,0.0084259,0.0084259,0.0084259
161,3524.97,1.01715,0.66164,1.42698,0.97679,0.94654,0.96659,0.62886,1.12476,0.47543,1.48062,0.008416,0.008416,0.008416
162,3547.79,1.02033,0.65883,1.43103,0.96093,0.94281,0.96214,0.63696,1.13285,0.47878,1.4794,0.0084061,0.0084061,0.0084061
163,3570.61,1.00772,0.65288,1.42001,0.9631,0.942,0.96686,0.64644,1.10448,0.48272,1.49002,0.0083962,0.0083962,0.0083962
164,3593.35,0.99967,0.64448,1.41103,0.96483,0.94375,0.95842,0.63949,1.10461,0.48705,1.49195,0.0083863,0.0083863,0.0083863
165,3616.27,1.0105,0.65451,1.42088,0.97824,0.94336,0.96577,0.63002,1.11751,0.48127,1.50144,0.0083764,0.0083764,0.0083764
166,3639.12,0.98756,0.62472,1.39794,0.96354,0.95421,0.96605,0.63367,1.1226,0.46263,1.48972,0.0083665,0.0083665,0.0083665
167,3662.03,0.99501,0.64271,1.41284,0.97601,0.94042,0.96581,0.62623,1.13642,0.47597,1.48863,0.0083566,0.0083566,0.0083566
168,3684.87,0.99482,0.64037,1.40735,0.97212,0.93702,0.96427,0.63021,1.13158,0.49672,1.48921,0.0083467,0.0083467,0.0083467
169,3707.7,0.99324,0.63742,1.40309,0.97187,0.94524,0.9661,0.63206,1.10773,0.47739,1.47018,0.0083368,0.0083368,0.0083368
170,3730.56,0.99616,0.63371,1.41965,0.96751,0.94648,0.9697,0.63032,1.11991,0.46085,1.49524,0.0083269,0.0083269,0.0083269
171,3753.4,1.00783,0.64123,1.4173,0.97379,0.94901,0.96913,0.6294,1.13015,0.45576,1.49347,0.008317,0.008317,0.008317
172,3776.34,1.00367,0.65359,1.42363,0.96914,0.94176,0.97086,0.63464,1.13356,0.46658,1.49622,0.0083071,0.0083071,0.0083071
173,3799.15,0.9821,0.62757,1.40579,0.96598,0.94998,0.96971,0.63549,1.13057,0.47468,1.48621,0.0082972,0.0082972,0.0082972
174,3822.01,0.99908,0.6491,1.41401,0.9743,0.94121,0.96814,0.63677,1.1285,0.46778,1.48024,0.0082873,0.0082873,0.0082873
175,3844.8,0.97715,0.61115,1.39416,0.97024,0.93878,0.96101,0.63994,1.10957,0.46158,1.48031,0.0082774,0.0082774,0.0082774
176,3867.62,0.98988,0.63009,1.40635,0.97009,0.94711,0.95847,0.63055,1.11999,0.46046,1.48973,0.0082675,0.0082675,0.0082675
177,3890.46,0.98469,0.6279,1.40711,0.96993,0.94248,0.9554,0.63294,1.10224,0.47737,1.46736,0.0082576,0.0082576,0.0082576
178,3913.36,0.99375,0.61939,1.4063,0.9677,0.94521,0.96465,0.63816,1.1275,0.46294,1.49306,0.0082477,0.0082477,0.0082477
179,3936.18,0.9731,0.62661,1.4001,0.97198,0.9408,0.96362,0.63723,1.13103,0.46734,1.49063,0.0082378,0.0082378,0.0082378
180,3959.02,0.99592,0.63216,1.41184,0.97697,0.95061,0.97471,0.63902,1.10863,0.4618,1.46688,0.0082279,0.0082279,0.0082279
181,3981.83,0.99098,0.64309,1.40823,0.96525,0.94584,0.96192,0.64008,1.10087,0.4703,1.47318,0.008218,0.008218,0.008218
182,4004.72,0.96995,0.62069,1.39132,0.9705,0.95294,0.96669,0.63567,1.10896,0.46963,1.48967,0.0082081,0.0082081,0.0082081
183,4027.54,0.97595,0.62872,1.39508,0.96643,0.95007,0.96768,0.63996,1.10635,0.47211,1.48506,0.0081982,0.0081982,0.0081982
184,4050.4,0.98989,0.63235,1.41282,0.97175,0.93853,0.96419,0.64064,1.10094,0.47689,1.48116,0.0081883,0.0081883,0.0081883
185,4073.3,0.99072,0.62599,1.40222,0.97172,0.95042,0.96406,0.63693,1.11585,0.47416,1.48634,0.0081784,0.0081784,0.0081784
